FC Target vs Input,FC Target vs Beads,seq_origin,log_FC_Target_vs_Input,log_FC_Target_vs_Beads
0.7415374156,1.9302561655,Bayer1,-0.1298669309,0.2856149483
0.8906426267,0.9981674767,Bayer1,-0.0502965231,-0.0007965848
0.8477699889,0.8887042035,Bayer1,-0.0717219616,-0.0512427657
0.7690460344,0.9751412807,Bayer1,-0.1140476629,-0.0109324582
94.4163758719,94.4163758719,Bayer1,1.9750473262,1.9750473262
0.8121761876,1.0310092671,Bayer1,-0.0903497479,0.0132625689
1.0664050665,0.8760477338,Bayer1,0.0279221998,-0.0574722295
0.546178853,0.9218106825,Bayer1,-0.2626651189,-0.0353582633
0.3456672618,0.3531936431,Bayer1,-0.4613417506,-0.4519871216
0.6032695603,0.6547589925,Bayer1,-0.2194885877,-0.1839185282
0.5683292995,0.8006786437,Bayer1,-0.2453999539,-0.0965417551
0.9915049855,1.054820643,Bayer1,-0.0037050977,0.0231786204
1.2228140778,1.1398437862,Bayer1,0.0873604299,0.056845336
0.9099022126,0.9826360227,Bayer1,-0.0410052789,-0.007607319
1.1477880223,0.9744624194,Bayer1,0.0598616884,-0.011234905
1.0257753461,1.2835057643,Bayer1,0.0110522568,0.1083978234
0.9708098855,0.9760666699,Bayer1,-0.01286581,-0.010520517
0.8369333889,24.5109283693,Bayer1,-0.0773091059,1.3893597608
0.7933271841,0.973913327,Bayer1,-0.100547664,-0.0114796912
2.8168085069,1.095017299,Bayer1,0.4497573237,0.0394209802
1.1316370081,1.2368084904,Bayer1,0.0537071418,0.0923024579
0.6582786355,0.7249428007,Bayer1,-0.1815902398,-0.1396962587
0.8537531918,1.0560649085,Bayer1,-0.0686676597,0.0236906119
0.5767388662,0.8083997399,Bayer1,-0.2390207807,-0.0923738349
1.06242826,0.872647505,Bayer1,0.0262996142,-0.0591611487
0.7314636369,0.9574748896,Bayer1,-0.135807259,-0.0188726069
0.7759941506,1.2048592197,Bayer1,-0.1101415524,0.0809363053
1.0444582855,1.3059600839,Bayer1,0.0188910994,0.1159299031
1.4002418954,1.0557745734,Bayer1,0.1462030677,0.0235711985
1.6687396775,1.1455872633,Bayer1,0.2223885923,0.0590281765
1.3417376356,1.1903333835,Bayer1,0.1276676019,0.0756686138
0.7894101637,0.7694385105,Bayer1,-0.1026972863,-0.113826081
0.9458102904,1.4081691428,Bayer1,-0.0241959652,0.1486548234
1.1578047101,1.449929762,Bayer1,0.063635312,0.1613469645
1.1317616058,1.266332627,Bayer1,0.0537549567,0.1025477966
1.002356052,0.9419244094,Bayer1,0.0010220169,-0.0259839485
0.6789207589,1.0016638531,Bayer1,-0.168180912,0.0007220017
0.4951362316,0.7341031581,Bayer1,-0.305275293,-0.1342429076
1.647202542,1.0100563639,Bayer1,0.2167470038,0.0043456093
1.0235079432,1.0103267259,Bayer1,0.0100912175,0.0044618414
1.4571158463,1.2636515468,Bayer1,0.1634940812,0.1016273333
1.0243000542,1.142423713,Bayer1,0.0104271957,0.0578272091
0.9114683795,0.9638012656,Bayer1,-0.0402583932,-0.0160125077
0.6465316199,0.9232014026,Bayer1,-0.1894102303,-0.0347035444
0.9493320716,1.0551993355,Bayer1,-0.022581847,0.0233345091
0.7446921956,0.8943295485,Bayer1,-0.1280231975,-0.04850242
1.3799581821,0.9805999188,Bayer1,0.1398659258,-0.0085081471
0.9049621008,6.9315624521,Bayer1,-0.0433696083,0.8408311405
1.4986263197,1.3654573318,Bayer1,0.1756933557,0.1352781337
1.4004523268,1.0488744702,Bayer1,0.1462683295,0.0207235148
0.9700468371,0.7789929095,Bayer1,-0.0132072961,-0.1084664953
1.2769044441,1.2885888412,Bayer1,0.1061583985,0.1101143662
1.6980298032,1.6212962253,Bayer1,0.2299453085,0.2098623716
1.6895893619,1.3215897248,Bayer1,0.2277811664,0.1210966534
0.6411794651,0.9246632382,Bayer1,-0.1930203951,-0.0340164083
0.6451563053,0.9319517794,Bayer1,-0.1903350539,-0.0306065581
0.6092856256,0.9926912413,Bayer1,-0.2151790677,-0.00318581
1.6963667273,1.2088995207,Bayer1,0.2295197456,0.0823902054
0.7552931571,0.8795955244,Bayer1,-0.12188445,-0.0557169891
0.8269786354,0.7455702048,NA,-0.0825057101,-0.127511456
0.9537040363,0.872320214,Bayer1,-0.0205863793,-0.0593240636
1.2064817085,0.6965475248,Bayer1,0.0815207419,-0.1570492467
0.6328731967,0.7115757904,Bayer1,-0.1986832971,-0.1477788362
0.9460876048,1.0547877336,Bayer1,-0.0240686474,0.0231650706
1.0693231994,1.2426569116,Bayer1,0.0291089891,0.0943512397
0.5732065086,0.7642836267,Bayer1,-0.241688887,-0.1167454442
0.6606840634,0.8275081197,Bayer1,-0.1800061689,-0.0822277361
1.4870155122,1.4106477623,Bayer1,0.172315499,0.1494185843
0.7372991581,0.9226869579,Bayer1,-0.132356262,-0.034945618
0.933334421,1.267923727,Bayer1,-0.0299627173,0.103093129
0.9010667012,1.1738232377,Bayer1,-0.0452430593,0.0696027028
0.7584447836,1.1194315314,Bayer1,-0.1200760313,0.0489975356
1.0390768713,1.0870333357,Bayer1,0.016647678,0.0362428626
0.7138153575,0.8703438846,Bayer1,-0.1464141126,-0.0603091179
0.9121918235,0.9446841626,Bayer1,-0.0399138249,-0.0247133654
7.6004016885,0.265342623,Bayer1,0.8808365458,-0.576192982
0.9525236737,1.0952420924,Bayer1,-0.0211242217,0.0395101263
0.6352469084,0.7120980807,Bayer1,-0.1970574399,-0.1474601848
0.8882039217,1.0016097591,Bayer1,-0.0514873136,0.0006985474
1.4370407557,1.0863013586,Bayer1,0.1574690853,0.0359503227
0.7238641684,0.6637693214,Bayer1,-0.1403429206,-0.177982824
0.9284353655,0.9898412806,Bayer1,-0.032248325,-0.0044344382
0.9125974085,0.7319053606,Bayer1,-0.0397207688,-0.135545072
0.6633166367,0.7534541977,Bayer1,-0.17827911,-0.1229431432
1.0838901863,1.0846882664,Bayer1,0.0349852842,0.0353049422
0.7930227658,0.7739934589,Bayer1,-0.1007143449,-0.1112627096
1.1264781787,1.5387771309,Bayer1,0.0517227833,0.1871757232
1.092236794,1.0333215589,Bayer1,0.0383168024,0.0142354905
0.9336905177,0.849771216,Bayer1,-0.0297970517,-0.0706979837
1.2385874636,1.4495941821,Bayer1,0.09292668,0.1612464373
1.0194538386,1.0598640209,Bayer1,0.0083675655,0.0252501495
0.8572676673,0.9545737571,Bayer1,-0.0668835558,-0.0201905093
1.0050899114,1.2589521998,Bayer1,0.0022049138,0.100009241
1.1011242693,1.0588326624,Bayer1,0.0418363348,0.0248273297
0.6457967928,0.6718766568,Bayer1,-0.1899041161,-0.1727104475
0.8079009927,0.9353209879,Bayer1,-0.0926418583,-0.0290393203
0.9027619115,1.2511633729,Bayer1,-0.0444267725,0.0973140222
1.0358863976,0.9227033436,Bayer1,0.0153121303,-0.0349379056
0.6293898918,0.6519959878,Bayer1,-0.2010802363,-0.1857550768
0.6783734457,1.0816261181,Bayer1,-0.1685311605,0.0340771656
0.8554517213,1.0157812905,Bayer1,-0.0678044955,0.0068002094
1.3507070333,1.0723767025,Bayer1,0.1305611613,0.0303473703
0.9903501473,0.8445790473,Bayer1,-0.0042112295,-0.0733596969
0.9713345925,1.3886625105,Bayer1,-0.0126311443,0.1425967111
1.4844563646,1.1565708874,Bayer1,0.1715674361,0.0631722563
0.9005556972,1.1350616983,Bayer1,-0.0454894219,0.055019469
0.8453226456,0.8381530619,Bayer1,-0.0729774964,-0.0766766641
1.1290258645,1.3217734403,Bayer1,0.0527038912,0.1211570209
1.0092502399,0.9709218472,Bayer1,0.0039988613,-0.0128157265
1.8003952097,1.1784162499,Bayer1,0.2553678488,0.0712987226
170.8709699887,0.8852153604,Bayer1,2.2326682848,-0.0529510587
1.1903584849,1.2350267187,Bayer1,0.075677772,0.0916763533
0.7166869054,0.5725649929,Bayer1,-0.1446705305,-0.2421752086
0.8602127557,1.2142732144,Bayer1,-0.0653941218,0.084316415
0.874097619,1.119698265,Bayer1,-0.0584400627,0.0491010053
0.57856179,0.7929847427,Bayer1,-0.2376502519,-0.1007351686
1.0736492376,1.1532548627,Bayer1,0.0308624201,0.0619252945
0.9340009299,0.9103507678,Bayer1,-0.0296526914,-0.0407912372
0.8187191356,0.9378500562,Bayer1,-0.0868650589,-0.0278665912
0.8274295963,0.8370226661,Bayer1,-0.0822689489,-0.0772627814
0.8030494956,0.9108830787,Bayer1,-0.0952576864,-0.0405373657
0.9746661033,1.4046679377,Bayer1,-0.0111441375,0.1475736695
1.1662851879,1.5038277493,Bayer1,0.06680476,0.1771980944
1.545807925,1.4429034657,Bayer1,0.1891555295,0.1592372765
1.3711888411,2.9991514895,Bayer1,0.1370972702,0.4769984029
1.2768977981,1.0071346028,Bayer1,0.1061561381,0.0030875176
0.7563567054,0.5323879552,Bayer1,-0.1212733386,-0.2737717786
0.9402124998,1.2215011538,Bayer1,-0.0267739793,0.0868938815
0.7594440361,1.0986049771,Bayer1,-0.1195042241,0.0408415622
0.8079175568,1.0963215987,Bayer1,-0.0926329541,0.0399379702
0.758708192,0.6520741128,Bayer1,-0.1199252267,-0.1857030409
1.1915907408,1.2226879149,Bayer1,0.0761271199,0.0873156197
0.8510142678,1.0826025226,Bayer1,-0.0700631587,0.0344690347
1.0389972594,0.9229413291,antiFlag,0.016614402,-0.034825906
0.8662333703,0.7999618094,Bayer1,-0.0623650898,-0.096930746
0.7350492675,0.6598356669,Bayer1,-0.1336835509,-0.1805642127
1.0296271953,0.9879366855,Bayer1,0.0126800049,-0.0052708874
0.9870166397,0.9511937892,Bayer1,-0.0056755257,-0.0217309941
2.0820939266,1.3644082463,Bayer1,0.3185003173,0.1349443356
0.9392544354,1.0657912676,Bayer1,-0.0272167454,0.0276721576
0.6500829825,0.6067057601,Bayer1,-0.1870312025,-0.2170218818
0.8259414011,0.8578409245,Bayer1,-0.0830507639,-0.066593239
0.7133027725,0.8844428777,Bayer1,-0.1467260879,-0.053330211
0.5454552615,0.5351404382,Bayer1,-0.2632408646,-0.2715322301
0.9777443286,1.0133047459,Bayer1,-0.0097746945,0.0057400767
1.1733866534,0.9262322597,Bayer1,0.0694411441,-0.033280097
0.6625464831,0.7938770687,Bayer1,-0.178783647,-0.1002467426
0.8453514821,0.7804828629,Bayer1,-0.0729626816,-0.1076366283
1.0368434946,0.6298239015,Bayer1,0.0157132072,-0.2007808621
1.0291776588,1.0076003747,Bayer1,0.0124903501,0.0032883203
1.1725739115,1.1266892879,Bayer1,0.0691402274,0.0518041652
0.8720733235,0.9045128197,Bayer1,-0.0594469982,-0.0435852735
0.6936509246,0.7871132714,Bayer1,-0.1588590305,-0.103962765
0.8630286306,1.3198225559,Bayer1,-0.0639747965,0.1205155462
1.0033052623,1.1784646628,Bayer1,0.0014330901,0.0713165644
0.0074746199,0.0101307179,Bayer1,-2.1264108849,-1.9943597761
1.0342921413,0.9998434756,Bayer1,0.0146432249,-0.000067983
0.8499646902,0.7286754291,Bayer1,-0.0705991157,-0.1374658746
0.7924572255,0.9231880712,Bayer1,-0.1010241704,-0.0347098158
0.6174114077,0.9942211349,Bayer1,-0.2094253505,-0.002517009
0.9932814581,1.1665855709,Bayer1,-0.0029276716,0.0669166005
0.9925017637,1.2722993343,Bayer1,-0.0032687128,0.1045892999
0.777979318,0.8431485177,Bayer1,-0.1090319482,-0.0740959192
1.3629789894,1.3349481923,Bayer1,0.1344891612,0.1254644116
1.0105646543,1.0232443249,Bayer1,0.0045641042,0.0099793446
1.1024846516,0.8212482291,Bayer1,0.0423725521,-0.0855255539
0.6876053085,1.2887942477,Bayer1,-0.1626607791,0.110183589
13.4371283921,0.3518020202,Bayer1,1.1283064669,-0.453701671
1.0443629664,1.0838750907,Bayer1,0.0188514631,0.0349792356
0.9137848932,0.6245952982,Bayer1,-0.039156026,-0.2044012893
1.0759338585,1.5022419593,Bayer1,0.0317855745,0.1767398882
0.6463795569,0.7703310887,Bayer1,-0.1895123875,-0.1133225747
0.7697568587,0.8708245591,Bayer1,-0.1136464328,-0.0600693315
0.9402042099,1.2847450239,Bayer1,-0.0267778085,0.1088169442
0.8424793907,1.4099083567,Bayer1,-0.0744407143,0.1491908847
0.9493666219,1.1238391804,Bayer1,-0.0225660414,0.0507041688
0.8172399788,0.8569749899,Bayer1,-0.0876503961,-0.0670318524
1.3759463673,0.9681160804,Bayer1,0.138601506,-0.0140725662
0.9494466446,0.8784883115,Bayer1,-0.022529436,-0.0562640125
0.7826481246,1.1248688307,Bayer1,-0.1064334511,0.0511018829
0.8863307076,1.1594000663,Bayer1,-0.052404204,0.0642333209
1.3417024827,1.0721311158,Bayer1,0.1276562234,0.0302479005
0.8715675853,1.0418725597,Bayer1,-0.0596989301,0.0178145999
1.0159672742,1.6505435043,Bayer1,0.0068797189,0.2176269758
0.8008706211,1.3342267852,Bayer1,-0.0964376376,0.1252296551
0.7754060093,0.9581518092,Bayer1,-0.1104708376,-0.018565676
1.125926153,1.125862565,Bayer1,0.051509907,0.0514853791
1.302022433,1.3536768913,Bayer1,0.1146184669,0.1315150151
0.7712397759,0.8546931449,Bayer1,-0.1128105802,-0.0681897793
0.9689754057,0.7992848348,Bayer1,-0.013687246,-0.097298427
0.6743027847,0.8361523392,Bayer1,-0.1711450468,-0.0777145909
1.1737681123,1.3566315325,Bayer1,0.0695823069,0.1324619072
0.9446728103,1.655284,Bayer1,-0.0247185844,0.2188725172
0.8182909219,0.6194929532,Bayer1,-0.0870922669,-0.2079636294
0.9210686899,1.308915698,Bayer1,-0.0357079805,0.1169116763
1.1702749872,0.6325935825,Bayer1,0.0682879228,-0.1988752182
1.3814898217,1.4775829627,Bayer1,0.1403476895,0.1695518748
1.1878661664,1.0091463873,Bayer1,0.0747675126,0.0039541698
0.7746231154,0.8550500362,Bayer1,-0.1109095475,-0.0680084703
0.6435986583,0.9667686597,Bayer1,-0.1913848699,-0.0146774368
0.6393585533,0.9341545321,Bayer1,-0.1942555205,-0.0295812749
0.6863368969,1.1966764897,Bayer1,-0.1634626532,0.0779767588
1.0647267294,1.0201806619,Bayer1,0.0272381569,0.008677087
0.7861473283,1.0539877724,Bayer1,-0.1044960572,0.0228355725
1.0133543241,0.4487725106,Bayer1,0.005761325,-0.3479737535
3.3169444998,1.3495130365,Bayer1,0.5207382048,0.1301770842
0.7613217029,0.9249647838,Bayer1,-0.1184317897,-0.0338748019
0.5829993088,0.8112428016,Bayer1,-0.2343319601,-0.0908491438
0.8789886101,0.7779582381,Bayer1,-0.0560167525,-0.1090437159
1.0312618798,1.1690062986,Bayer1,0.0133689645,0.0678168512
20.7446708584,0.3238338119,Bayer1,1.3169065486,-0.489677808
0.9854770916,0.7726478182,Bayer1,-0.0063534669,-0.1120184174
0.6488713783,1.0170446226,Bayer1,-0.1878413822,0.0073400079
1.0545017661,1.18762372,Bayer1,0.0230473115,0.074678863
1.2823995776,1.1610681094,Bayer1,0.1080233663,0.0648576966
0.9959579426,1.1025436396,Bayer1,-0.0017590006,0.0423957882
0.8990059719,1.0892645476,Bayer1,-0.0462374233,0.0371333688
1.3899960345,1.0022412837,Bayer1,0.1430135613,0.000972288
0.912090358,0.9191198539,Bayer1,-0.0399621353,-0.0366278526
0.5682027341,0.8408609957,Bayer1,-0.2454966808,-0.0752757923
0.8819993724,0.7785823632,Bayer1,-0.0545317239,-0.1086954383
0.7752592602,1.0321674059,Bayer1,-0.1105530376,0.0137501407
1.3968636299,0.8670653479,Bayer1,0.1451540098,-0.0619481699
0.6057516205,0.7819236055,Bayer1,-0.2177054154,-0.1068356758
0.7104340073,0.7672463557,Bayer1,-0.1484762578,-0.1150651657
0.7453208268,0.8853604661,Bayer1,-0.127656743,-0.0528798744
1.205973699,0.9649163601,Bayer1,0.0813378364,-0.0155103301
1.0434019589,1.0106525956,Bayer1,0.0184516478,0.0046018957
0.8746505823,1.0508274764,Bayer1,-0.0581654104,0.0215314199
0.9502638348,1.1871091284,Bayer1,-0.0221557988,0.0744906445
0.7933354772,1.1692716202,Bayer1,-0.1005431241,0.0679154089
0.8368625011,1.0206275788,Bayer1,-0.077345892,0.0088672994
0.7855621979,0.9610823398,Bayer1,-0.1048194234,-0.017239403
0.6573756596,0.8996782057,Bayer1,-0.1821863804,-0.0459128
2.4851035848,2.1754671914,Bayer1,0.3953444958,0.337552538
0.6928003926,0.9844491693,Bayer1,-0.1593918749,-0.0068067031
0.9877141502,0.9833410587,Bayer1,-0.0053687244,-0.0072958268
0.9533138765,0.9413465711,Bayer1,-0.0207640853,-0.026250455
0.9644690429,0.9882534122,Bayer1,-0.0157117076,-0.0051316775
0.7021223895,0.8388168648,Bayer1,-0.1535871778,-0.0763328464
0.9054496791,1.0936856882,Bayer1,-0.0431356808,0.038892529
1.0956321753,1.0829002059,Bayer1,0.0396647777,0.0345884363
1.0645094205,1.8142078381,Bayer1,0.0271495091,0.2586870389
0.9416157031,0.7614732889,Bayer1,-0.0261263075,-0.1183453263
1.2780365052,1.0927980309,antiFlag,0.106543259,0.0385399038
0.8035189151,0.8884446113,Bayer1,-0.0950038954,-0.0513696424
40.9739852668,40.9739852668,Bayer1,1.6125082069,1.6125082069
0.0181066878,0.0203784741,Bayer1,-1.7421609855,-1.690828338
0.8680174192,1.4345645065,Bayer1,-0.0614715594,0.1567200815
1.0458809736,1.0861494172,Bayer1,0.0194822625,0.0358895735
1.442073278,2.0671386151,Bayer1,0.1589873293,0.3153695999
0.9294549966,0.8880396507,Bayer1,-0.0317716335,-0.0515676427
0.8903659727,0.9844987313,Bayer1,-0.0504314459,-0.0067848392
0.8547152378,0.9848319649,Bayer1,-0.0681785534,-0.0066378638
0.8674764914,0.9869628745,Bayer1,-0.0617422858,-0.0056991834
0.8773598929,0.8941693106,Bayer1,-0.0568222226,-0.0485802399
0.8704901921,0.8792169449,Bayer1,-0.0602361177,-0.0559039505
0.9002637127,0.9957715075,Bayer1,-0.0456302548,-0.0018403046
0.7070372198,0.8776421372,Bayer1,-0.1505577235,-0.0566825337
0.6993043293,1.0626148665,Bayer1,-0.1553337831,0.0263758876
0.8864628024,1.1025745455,Bayer1,-0.0523394835,0.0424079619
0.0087191162,0.0093770233,Bayer1,-2.0595275332,-2.0279350026
1.2079790884,1.1981330436,NA,0.0820594162,0.0785050458
0.8693601752,1.0620795469,Bayer1,-0.0608002584,0.0261570455
0.81384913,0.7701058041,Bayer1,-0.0894560965,-0.1134496034
0.9905524461,0.9339943919,Bayer1,-0.0041225252,-0.0296557315
0.9673396563,0.9114971904,Bayer1,-0.0144210078,-0.0402446657
0.7847252125,0.6727921855,Bayer1,-0.1052823937,-0.1721190615
0.7177689322,0.9833683319,Bayer1,-0.1440153436,-0.0072837817
1.0797414472,1.07692714,Bayer1,0.0333197726,0.0321863219
1.3220942677,1.0792031049,Bayer1,0.1212624222,0.0331031861
2.3076000769,1.4823470582,Bayer1,0.3631605448,0.1709498958
1.3596397114,0.9124859608,Bayer1,0.1334238407,-0.0397738087
0.9419336948,1.4381093209,Bayer1,-0.0259796673,0.1577919011
1.097004504,1.1286308248,Bayer1,0.0402084107,0.0525519074
1.0129030373,1.0360113842,Bayer1,0.0055678734,0.0153645277
0.7423767325,0.7387225805,Bayer1,-0.1293756482,-0.1315186257
0.979272216,1.0923198121,Bayer1,-0.0090965672,0.0383498108
0.8743553127,1.0155536939,Bayer1,-0.0583120468,0.0067028902
2.0408156526,1.2185686948,Bayer1,0.3098037765,0.0858500169
2.2393563489,1.4894142128,Bayer1,0.3501232084,0.1730154938
0.5335901118,0.5120471464,Bayer1,-0.2727922271,-0.2906900498
0.8759074539,0.9542073245,Bayer1,-0.0575417779,-0.0203572541
0.8528912588,0.9775970124,Bayer1,-0.0691063366,-0.0098401343
0.8992663998,0.8964838832,Bayer1,-0.0461116333,-0.0474575137
0.9126178848,0.8978192989,Bayer1,-0.0397110245,-0.0468110635
0.7967610788,0.9983782774,Bayer1,-0.0986718891,-0.0007048769
0.5808582277,0.7399891715,Bayer1,-0.2359298546,-0.1307746354
0.8232647197,1.2506929555,Bayer1,-0.0844604955,0.0971507037
0.9373283054,1.2169987106,Bayer1,-0.028108268,0.0852901181
1.3088757576,0.683885018,Bayer1,0.116898424,-0.1650169103
1.3058870661,1.3044505087,Bayer1,0.1159056205,0.1154276065
3.197793944,1.456080713,Bayer1,0.5048504757,0.1631854493
1.2156386673,1.3105759476,Bayer1,0.0848045058,0.1174621933
0.7331664798,0.5682949778,Bayer1,-0.1347973991,-0.2454261819
0.768598189,1.2195843555,Bayer1,-0.1143006432,0.0862118447
0.7213127006,0.9257930231,Bayer1,-0.1418764209,-0.0334860964
2.2182005794,0.7765176131,Bayer1,0.3460008144,-0.1098486891
0.6407178905,0.7071068659,Bayer1,-0.1933331492,-0.1505149458
0.7474554153,0.839606327,Bayer1,-0.1264147073,-0.0759242974
0.753622866,1.0880042223,Bayer1,-0.1228459329,0.0366305808
0.8864650934,1.0664935261,Bayer1,-0.0523383611,0.0279582235
0.6287926959,0.7553756142,Bayer1,-0.2014925117,-0.1218370396
0.8580694733,1.0614464359,Bayer1,-0.0664775482,0.0258980831
1.1084525403,1.0001234142,Bayer1,0.044717103,5.35948158369537E-05
0.9402403552,0.7690032193,Bayer1,-0.0267611128,-0.1140718421
1.0927427659,0.9012875857,Bayer1,0.0385179401,-0.0451366108
0.5699479143,0.7586345131,Bayer1,-0.2441648313,-0.1199674035
1.1922137698,1.0580896417,Bayer1,0.0763541335,0.0245224628
0.7661815794,0.9004887419,Bayer1,-0.1156682936,-0.0455217125
0.9609379835,0.9164502292,Bayer1,-0.0173046397,-0.0378911158
1.1909721805,1.23660535,Bayer1,0.0759016171,0.0922311211
1.2535180115,0.4782444132,Bayer1,0.0981305786,-0.3203500946
1.2127036243,1.7317064231,Bayer1,0.0837546755,0.2384742678
0.7582608814,0.9808904875,Bayer1,-0.1201813486,-0.0083794772
1.1258784373,1.3899931984,Bayer1,0.0514915016,0.1430126751
1.0032643491,1.2435091464,Bayer1,0.0014153799,0.094648984
0.8002057522,0.9215596206,Bayer1,-0.0967983311,-0.0354765627
0.902801746,0.3428515203,Bayer1,-0.0444076097,-0.4648939204
2.2109200377,0.5384888419,Bayer1,0.3445730357,-0.2688232914
0.6096200153,0.5682592942,Bayer1,-0.2149407825,-0.2454534524
1.3609075868,1.2274731283,Bayer1,0.1338286352,0.0890119934
1.4056381766,1.2582084808,Bayer1,0.1478735439,0.0997526082
0.5786141943,0.7465241316,Bayer1,-0.2376109166,-0.126956149
0.7001258151,0.6636663443,Bayer1,-0.1548239087,-0.1780502056
0.8191151192,1.0755555954,Bayer1,-0.0866550578,0.031632864
0.9436011357,1.0025169852,Bayer1,-0.0252115451,0.0010917394
0.669970201,0.8174033742,Bayer1,-0.1739445134,-0.0875635739
0.9096674442,1.0264890572,Bayer1,-0.0411173479,0.011354324
1.1375724549,1.2393052754,Bayer1,0.0559790675,0.0931782984
0.8579642029,0.8902019424,Bayer1,-0.066530832,-0.0505114625
0.3458174692,0.3730759839,Bayer1,-0.4611530719,-0.428202707
0.8578918995,0.8071565388,Bayer1,-0.0665674329,-0.0930422307
2.4266658788,0.4432565967,Bayer1,0.3850099836,-0.3533447924
1.3981399725,0.7438656922,Bayer1,0.1455506523,-0.1285054709
0.992855525,1.0883128828,Bayer1,-0.0031139431,0.0367537701
1.3533503795,0.8424520087,Bayer1,0.1314102491,-0.0744548299
0.4909106559,0.5279053047,NA,-0.3089975409,-0.2774439739
1.2196604584,1.1400237062,Bayer1,0.0862389441,0.0569138823
0.8058874611,0.8503766798,Bayer1,-0.0937256014,-0.0703886582
0.8612276783,1.0262943638,Bayer1,-0.0648820212,0.0112719439
0.8568291282,1.1238124323,Bayer1,-0.0671057779,0.0506938322
0.7816191792,0.7420164056,Bayer1,-0.1070047926,-0.1295864926
1.1030489894,1.0366411695,Bayer1,0.0425948011,0.0156284526
0.8378761258,0.8141230689,Bayer1,-0.0768201841,-0.0893099389
0.674874136,1.8971902266,Bayer1,-0.1707772155,0.2781108787
0.9010982603,0.9869905146,Bayer1,-0.0452278488,-0.0056870211
0.9106123114,0.954997715,Bayer1,-0.0406664823,-0.0199976675
1.1797540042,1.2446538056,Bayer1,0.07179146,0.0950485713
1.336863042,1.0686266711,Bayer1,0.1260869172,0.0288260092
0.7039014501,1.3419069871,antiFlag,-0.1524881401,0.1277224142
1.0965585088,1.2491667341,Bayer1,0.0400318092,0.0966204102
1.1056357341,1.0615618715,Bayer1,0.0436120666,0.0259453114
